,id,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,YEARS_BIRTH,Age_group,YEARS_EMPLOYED,EMPLOYED_group,income_avg
5627,F193014821135000,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Managers,2.0,35.0,1.0,53,50,13,10~20,67500.0
5628,F97782910135000,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,Core staff,3.0,50.0,0.0,27,20,7,5~10,45000.0
5629,M98622135157500,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,Laborers,1.0,42.0,0.0,28,20,5,5~10,157500.0
5630,M105831296225000,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,47.0,2.0,29,20,3,1~5,112500.0
5631,M10328543315000,M,Y,Y,0,315000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,5.0,1.0,29,20,1,1~5,315000.0
5632,M218134391180000,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Low-skill Laborers,2.0,5.0,2.0,60,60,12,10~20,90000.0
5633,F110203578180000,F,N,Y,2,180000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,54.0,2.0,31,30,9,5~10,45000.0
5634,M120721422126000,M,N,N,3,126000.0,Working,Secondary / secondary special,Civil marriage,With parents,0,0,1,NaN,5.0,45.0,2.0,34,30,3,1~5,25200.0
5635,F12071721135000,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,0,0,0,NaN,3.0,22.0,2.0,34,30,1,1~5,45000.0
5636,M175371749315000,M,N,N,1,315000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,5.0,0.0,49,40,4,1~5,105000.0
5637,F135205488130500,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,31.0,2.0,38,30,15,10~20,65250.0
5638,F11770285247500,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,Sales staff,1.0,25.0,2.0,33,30,0,~1,247500.0
5639,M166244054135000,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,5.0,2.0,46,40,11,10~20,67500.0
5640,F121351216157500,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,High skill tech staff,4.0,18.0,2.0,34,30,3,1~5,39375.0
5641,F208753785135000,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,58.0,2.0,58,50,10,10~20,67500.0
5642,M19322663135000,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,Laborers,2.0,29.0,1.0,53,50,1,1~5,67500.0
5643,F144071345144000,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,HR staff,1.0,11.0,2.0,40,40,3,1~5,144000.0
5644,M157444365202500,M,N,N,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,1,1,NaN,1.0,58.0,0.0,44,40,11,10~20,202500.0
5645,F218230126000,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,Rented apartment,0,0,0,No work experience,2.0,40.0,2.0,60,60,No work experience,No work experience,63000.0
5646,M187781785157500,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,NaN,2.0,30.0,2.0,52,50,4,1~5,78750.0
5647,M11378867225000,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Drivers,3.0,48.0,2.0,32,30,2,1~5,75000.0
5648,F180404813247500,F,N,Y,0,247500.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,NaN,1.0,55.0,2.0,50,50,13,10~20,247500.0
5649,F168062670202500,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,Sales staff,1.0,28.0,2.0,47,40,7,5~10,202500.0
5650,M20839536108000,M,Y,Y,0,108000.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2.0,9.0,2.0,58,50,1,1~5,54000.0
5651,M233250135000,M,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,8.0,2.0,64,60,No work experience,No work experience,67500.0
5652,M149178157135000,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,Office apartment,1,1,0,Drivers,2.0,25.0,2.0,41,40,22,20~30,67500.0
5653,F168146614135000,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,NaN,1.0,17.0,1.0,47,40,18,10~20,135000.0
5654,M9662831135000,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,42.0,1.0,27,20,2,1~5,135000.0
5655,F231130216000,F,N,Y,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,5.0,2.0,64,60,No work experience,No work experience,108000.0
5656,F228770144000,F,Y,N,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,1,No work experience,2.0,30.0,2.0,63,60,No work experience,No work experience,72000.0
5657,F1252238272000,F,N,N,1,72000.0,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,3.0,11.0,2.0,35,30,1,1~5,24000.0
5658,M15108211225000,M,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Drivers,2.0,52.0,2.0,42,40,0,~1,112500.0
5659,M119653876157500,M,N,N,0,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2.0,14.0,1.0,33,30,10,10~20,78750.0
5660,M195842199112500,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,3.0,31.0,2.0,54,50,6,5~10,37500.0
5661,F202953700202500,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,35.0,2.0,56,50,10,10~20,101250.0
5662,F151617140180000,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1.0,40.0,2.0,42,40,19,10~20,180000.0
5663,F119202967180000,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Realty agents,3.0,39.0,2.0,33,30,8,5~10,60000.0
5664,F17104302467500,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,1,0,0,Core staff,2.0,29.0,2.0,47,40,8,5~10,33750.0
5665,F18561356590000,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,NaN,1.0,21.0,2.0,51,50,9,5~10,90000.0
5666,F205780157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,9.0,2.0,57,50,No work experience,No work experience,78750.0
5667,F16154217890000,F,N,Y,1,90000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Core staff,2.0,29.0,1.0,45,40,5,5~10,45000.0
5668,F18292638103500,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,28.0,0.0,51,50,1,1~5,51750.0
5669,F9850246225000,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,NaN,2.0,13.0,2.0,27,20,0,~1,112500.0
5670,F222290157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,1.0,1.0,61,60,No work experience,No work experience,78750.0
5671,M215031674256500,M,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Core staff,2.0,18.0,2.0,59,50,4,1~5,128250.0
5672,F104062774112500,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Core staff,3.0,4.0,1.0,29,20,7,5~10,37500.0
5673,M217294249225000,M,N,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,Laborers,2.0,55.0,0.0,60,60,11,10~20,112500.0
5674,F14817413185400,F,N,Y,1,185400.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,3.0,15.0,2.0,41,40,1,1~5,61800.0
5675,F131662988139500,F,N,N,2,139500.0,Working,Incomplete higher,Married,With parents,1,1,0,Core staff,4.0,38.0,2.0,37,30,8,5~10,34875.0
5676,M99251023180000,M,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Laborers,2.0,15.0,2.0,28,20,2,1~5,90000.0
5677,F89551171112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Sales staff,1.0,4.0,2.0,25,20,3,1~5,112500.0
5678,F223400270000,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,18.0,2.0,62,60,No work experience,No work experience,135000.0
5679,F119582816360000,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Separated,House / apartment,0,0,0,Medicine staff,1.0,16.0,2.0,33,30,7,5~10,360000.0
5680,M217200135000,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,3.0,1.0,60,60,No work experience,No work experience,67500.0
5681,M201962697247500,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Drivers,1.0,17.0,2.0,56,50,7,5~10,247500.0
5682,F144254568157500,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,9.0,2.0,40,40,12,10~20,78750.0
5683,F242160157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,No work experience,1.0,24.0,2.0,67,60,No work experience,No work experience,157500.0
5684,F160917371180000,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Core staff,2.0,10.0,2.0,45,40,20,20~30,90000.0
5685,M131552927135000,M,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Managers,2.0,24.0,0.0,37,30,8,5~10,67500.0
5686,F16182282767500,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,1,1,0,Cooking staff,2.0,31.0,2.0,45,40,7,5~10,33750.0
5687,F17762773431500,F,Y,N,0,31500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Cleaning staff,2.0,34.0,2.0,49,40,21,20~30,15750.0
5688,F129083592135000,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,4.0,17.0,2.0,36,30,9,5~10,33750.0
5689,M150372208247500,M,N,N,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,30.0,2.0,42,40,6,5~10,247500.0
5690,F207542330117000,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,11.0,2.0,57,50,6,5~10,58500.0
5691,M175695148117000,M,N,Y,0,117000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Laborers,2.0,33.0,2.0,49,40,14,10~20,58500.0
5692,M191717804135000,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,2.0,20.0,1.0,53,50,21,20~30,67500.0
5693,F109591073126000,F,N,Y,0,126000.0,Commercial associate,Higher education,Civil marriage,With parents,1,1,1,Laborers,2.0,11.0,0.0,31,30,2,1~5,63000.0
5694,F154171569112500,F,Y,N,0,112500.0,Working,Higher education,Married,Municipal apartment,0,0,0,NaN,2.0,11.0,0.0,43,40,4,1~5,56250.0
5695,M138051557270000,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,8.0,1.0,38,30,4,1~5,270000.0
5696,M168040112500,M,Y,N,0,112500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,41.0,1.0,47,40,No work experience,No work experience,56250.0
5697,F1682519694500,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,0,0,0,Security staff,2.0,45.0,2.0,47,40,0,~1,47250.0
5698,M23423072900,M,N,Y,0,72900.0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,No work experience,2.0,10.0,2.0,65,60,No work experience,No work experience,36450.0
5699,F231970135000,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,31.0,2.0,64,60,No work experience,No work experience,67500.0
5700,F101412531180000,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Cooking staff,1.0,41.0,1.0,28,20,6,5~10,180000.0
5701,F10522895135000,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,NaN,3.0,2.0,1.0,29,20,2,1~5,45000.0
5702,M177063043225000,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,Laborers,2.0,12.0,1.0,49,40,8,5~10,112500.0
5703,F2223510600157500,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Laborers,1.0,33.0,1.0,61,60,29,20~30,157500.0
5704,F16133582270000,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,3.0,1.0,45,40,1,1~5,135000.0
5705,F126963172180000,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,1,0,0,Sales staff,2.0,22.0,1.0,35,30,8,5~10,90000.0
5706,M18491473112500,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,Laborers,2.0,46.0,0.0,51,50,1,1~5,56250.0
5707,F23130090000,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,No work experience,1.0,43.0,2.0,64,60,No work experience,No work experience,90000.0
5708,F1813610110144000,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,2.0,17.0,0.0,50,50,27,20~30,72000.0
5709,M194105545450000,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,3.0,14.0,1.0,54,50,15,10~20,150000.0
5710,M149488100135000,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,46.0,2.0,41,40,22,20~30,67500.0
5711,F208430112500,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,39.0,1.0,58,50,No work experience,No work experience,56250.0
5712,M11888295157500,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Security staff,2.0,19.0,0.0,33,30,0,~1,78750.0
5713,M17542645119250,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Drivers,2.0,54.0,2.0,49,40,1,1~5,59625.0
5714,F16092438126000,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,2.0,4.0,1.0,45,40,1,1~5,63000.0
5715,F217040243000,F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,No work experience,1.0,18.0,2.0,60,60,No work experience,No work experience,243000.0
5716,F125954900112500,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,High skill tech staff,4.0,15.0,2.0,35,30,13,10~20,28125.0
5717,F185401534157500,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Sales staff,1.0,34.0,1.0,51,50,4,1~5,157500.0
5718,F146542836562500,F,Y,N,0,562500.0,Working,Higher education,Married,House / apartment,1,0,0,Managers,2.0,22.0,2.0,41,40,7,5~10,281250.0
5719,M192914967180000,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,44.0,1.0,53,50,13,10~20,90000.0
5720,F10253146290000,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Laborers,3.0,0.0,1.0,29,20,4,1~5,30000.0
5721,M97681483135000,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,Sales staff,3.0,22.0,2.0,27,20,4,1~5,45000.0
5722,F103603210292500,F,N,N,0,292500.0,Working,Secondary / secondary special,Separated,Municipal apartment,0,0,0,Managers,1.0,31.0,2.0,29,20,8,5~10,292500.0
5723,F230190135000,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,No work experience,1.0,38.0,0.0,64,60,No work experience,No work experience,135000.0
5724,F144010180000,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,No work experience,1.0,17.0,2.0,40,40,No work experience,No work experience,180000.0
5725,F168321709135000,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Waiters/barmen staff,3.0,11.0,2.0,47,40,4,1~5,45000.0
5726,F218590157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,25.0,2.0,60,60,No work experience,No work experience,78750.0
5727,M18173678450000,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,1,Core staff,1.0,16.0,2.0,50,50,1,1~5,450000.0
5728,M152661410135000,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,3.0,17.0,2.0,42,40,3,1~5,45000.0
5729,F231981112243000,F,Y,Y,3,243000.0,Commercial associate,Higher education,Single / not married,Rented apartment,0,0,0,Managers,4.0,1.0,1.0,64,60,3,1~5,60750.0
5730,M9649140198000,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,Managers,2.0,18.0,0.0,27,20,0,~1,99000.0
5731,F1006152090000,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,High skill tech staff,2.0,30.0,0.0,28,20,1,1~5,45000.0
5732,F93011751112500,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,0,0,0,NaN,2.0,12.0,2.0,26,20,4,1~5,56250.0
5733,F216943202135000,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Security staff,2.0,25.0,2.0,60,60,8,5~10,67500.0
5734,F216290112500,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0,0,0,No work experience,1.0,49.0,2.0,60,60,No work experience,No work experience,112500.0
5735,M10772546405000,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,2.0,29.0,2.0,30,30,1,1~5,202500.0
5736,M119433150427500,M,Y,Y,0,427500.0,State servant,Incomplete higher,Single / not married,Rented apartment,0,1,0,High skill tech staff,1.0,9.0,2.0,33,30,8,5~10,427500.0
5737,M10712217135000,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,13.0,2.0,30,30,0,~1,67500.0
5738,F212690360000,F,Y,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,No work experience,2.0,43.0,2.0,59,50,No work experience,No work experience,180000.0
5739,F243600150750,F,N,Y,0,150750.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,22.0,2.0,67,60,No work experience,No work experience,75375.0
5740,M201021039157500,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Laborers,1.0,8.0,1.0,56,50,2,1~5,157500.0
5741,M164161498148500,M,Y,Y,2,148500.0,Working,Higher education,Married,House / apartment,1,1,0,Drivers,4.0,0.0,1.0,45,40,4,1~5,37125.0
5742,F119612224247500,F,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,1,0,0,Accountants,2.0,55.0,2.0,33,30,6,5~10,123750.0
5743,F16299655202500,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,6.0,0.0,45,40,1,1~5,101250.0
